episode,timestamp,epsilon,win_rate,loss_rate,draw_rate,avg_reward,avg_moves,q_table_size
100,2026-01-15T21:15:50.221485,0.951217530242334,42.0,46.0,12.0,-0.04,7.44,4518.0
200,2026-01-15T21:15:50.233519,0.9048147898403269,44.0,44.0,12.0,0.04,7.51,4518.0
300,2026-01-15T21:15:50.244583,0.8606756897186528,49.333333333333336,40.666666666666664,10.0,0.26,7.46,4518.0
400,2026-01-15T21:15:50.255541,0.8186898039137951,51.0,40.0,9.0,0.18,7.47,4518.0
500,2026-01-15T21:15:50.266777,0.7787520933134615,51.4,38.6,10.0,0.2,7.52,4518.0
600,2026-01-15T21:15:50.277272,0.7407626428726788,53.333333333333336,37.333333333333336,9.333333333333334,0.32,7.08,4518.0
700,2026-01-15T21:15:50.288062,0.7046264116491338,54.0,37.285714285714285,8.714285714285715,0.21,7.29,4518.0
800,2026-01-15T21:15:50.298970,0.6702529950324074,54.25,37.25,8.5,0.19,7.16,4518.0
900,2026-01-15T21:15:50.309669,0.637556398572254,55.44444444444444,36.333333333333336,8.222222222222223,0.36,7.05,4518.0
1000,2026-01-15T21:15:50.320253,0.606454822840097,57.099999999999994,34.699999999999996,8.200000000000001,0.52,7.13,4518.0
1100,2026-01-15T21:15:50.332317,0.5768704587855094,56.90909090909091,34.63636363636364,8.454545454545455,0.21,7.15,4518.0
1200,2026-01-15T21:15:50.343476,0.548729293075715,58.08333333333333,33.25,8.666666666666668,0.53,7.19,4518.0
1300,2026-01-15T21:15:50.354338,0.5219609229311034,58.84615384615385,32.38461538461539,8.76923076923077,0.46,7.07,4518.0
1400,2026-01-15T21:15:50.364920,0.49649837999353363,59.57142857142858,31.571428571428573,8.857142857142856,0.48,6.97,4518.0
1500,2026-01-15T21:15:50.375657,0.4722779627867691,59.86666666666667,31.2,8.933333333333334,0.38,7.05,4518.0
1600,2026-01-15T21:15:50.386225,0.44923907734991153,60.25,30.8125,8.9375,0.41,6.98,4518.0
1700,2026-01-15T21:15:50.396897,0.4273240856451275,60.647058823529406,30.470588235294116,8.882352941176471,0.42,7.13,4518.0
1800,2026-01-15T21:15:50.407381,0.406478161360422,60.94444444444444,29.944444444444446,9.11111111111111,0.45,7.01,4518.0
1900,2026-01-15T21:15:50.417853,0.3866491527467055,61.31578947368421,29.63157894736842,9.05263157894737,0.44,6.73,4518.0
2000,2026-01-15T21:15:50.427796,0.3677874521460121,62.5,28.599999999999998,8.9,0.76,6.39,4518.0
2100,2026-01-15T21:15:50.438590,0.34984587188445015,63.04761904761905,28.000000000000004,8.952380952380953,0.58,6.58,4518.0
2200,2026-01-15T21:15:50.448992,0.3327795262194029,63.81818181818182,27.31818181818182,8.863636363636363,0.67,6.57,4518.0
2300,2026-01-15T21:15:50.459336,0.31654571904563433,64.13043478260869,27.260869565217394,8.608695652173912,0.45,6.58,4518.0
2400,2026-01-15T21:15:50.469439,0.3011038370793723,64.83333333333333,26.708333333333336,8.458333333333332,0.67,6.54,4518.0
2500,2026-01-15T21:15:50.480054,0.28641524825313086,65.52,26.16,8.32,0.69,6.58,4518.0
2600,2026-01-15T21:15:50.490298,0.27244320506708813,66.0,25.73076923076923,8.269230769230768,0.63,6.62,4518.0
2700,2026-01-15T21:15:50.500664,0.25915275265522114,66.62962962962963,25.296296296296294,8.074074074074074,0.69,6.51,4518.0
2800,2026-01-15T21:15:50.511127,0.24651064133620196,67.17857142857143,24.857142857142858,7.964285714285714,0.69,6.62,4518.0
2900,2026-01-15T21:15:50.521572,0.23448524343027585,67.75862068965517,24.448275862068964,7.793103448275862,0.71,6.45,4518.0
3000,2026-01-15T21:15:50.531861,0.22304647413401948,68.26666666666667,24.0,7.733333333333333,0.72,6.47,4518.0
3100,2026-01-15T21:15:50.542641,0.21216571625502262,68.90322580645162,23.483870967741936,7.612903225806451,0.8,6.52,4518.0
3200,2026-01-15T21:15:50.552644,0.2018157486181985,69.625,22.96875,7.40625,0.85,6.31,4518.0
3300,2026-01-15T21:15:50.562993,0.1919706779646106,70.0,22.666666666666664,7.333333333333333,0.69,6.75,4518.0
3400,2026-01-15T21:15:50.573100,0.1826058741724434,70.44117647058825,22.35294117647059,7.205882352941176,0.73,6.39,4518.0
3500,2026-01-15T21:15:50.583169,0.17369790863805412,70.8,22.114285714285714,7.085714285714285,0.69,6.38,4518.0
3600,2026-01-15T21:15:50.593252,0.1652244956629483,71.08333333333333,21.88888888888889,7.027777777777777,0.67,6.45,4518.0
3700,2026-01-15T21:15:50.603261,0.1571644367000449,71.54054054054055,21.513513513513512,6.945945945945946,0.8,6.38,4518.0
3800,2026-01-15T21:15:50.613144,0.1494975673197442,71.97368421052632,21.157894736842106,6.868421052631579,0.8,6.25,4518.0
3900,2026-01-15T21:15:50.622771,0.1422047067631241,72.48717948717949,20.82051282051282,6.692307692307692,0.84,6.24,4518.0
4000,2026-01-15T21:15:50.633064,0.13526760995605422,72.85000000000001,20.5,6.65,0.79,6.36,4518.0
4100,2026-01-15T21:15:50.644513,0.12866892186418147,73.1951219512195,20.195121951219512,6.609756097560976,0.79,6.43,4518.0
4200,2026-01-15T21:15:50.654961,0.12239213407459068,73.54761904761905,19.904761904761905,6.547619047619048,0.8,6.21,4518.0
4300,2026-01-15T21:15:50.665035,0.1164215434955208,73.88372093023256,19.627906976744185,6.488372093023257,0.8,6.38,4518.0
4400,2026-01-15T21:15:50.674536,0.11074221307080971,74.29545454545455,19.295454545454547,6.409090909090908,0.87,6.03,4518.0
4500,2026-01-15T21:15:50.684474,0.10533993441078586,74.71111111111111,18.955555555555556,6.333333333333334,0.89,6.31,4518.0
4600,2026-01-15T21:15:50.694298,0.1002011922461172,75.15217391304347,18.630434782608695,6.217391304347826,0.91,6.19,4518.0
4700,2026-01-15T21:15:50.703849,0.09531313061568897,75.48936170212765,18.361702127659573,6.1489361702127665,0.85,6.13,4518.0
4800,2026-01-15T21:15:50.713598,0.09066352070392071,75.8125,18.125,6.0625,0.84,6.12,4518.0
4900,2026-01-15T21:15:50.723107,0.08624073024705824,76.10204081632654,17.959183673469386,5.938775510204081,0.8,6.06,4518.0
5000,2026-01-15T21:15:50.732697,0.0820336944319021,76.4,17.72,5.88,0.85,6.18,4518.0
5100,2026-01-15T21:15:50.743076,0.07803188821416818,76.68627450980392,17.529411764705884,5.784313725490196,0.83,6.21,4518.0
5200,2026-01-15T21:15:50.752758,0.07422529998722693,77.0,17.326923076923077,5.673076923076923,0.86,6.11,4518.0
5300,2026-01-15T21:15:50.762942,0.0706044065353464,77.24528301886792,17.132075471698112,5.622641509433962,0.83,6.31,4518.0
5400,2026-01-15T21:15:50.772535,0.06716014920877787,77.53703703703704,16.925925925925924,5.537037037037037,0.87,6.11,4518.0
5500,2026-01-15T21:15:50.782406,0.06388391126108031,77.83636363636364,16.690909090909088,5.472727272727273,0.9,6.17,4518.0
5600,2026-01-15T21:15:50.792288,0.06076749629198526,78.14285714285715,16.428571428571427,5.428571428571429,0.93,6.07,4518.0
5700,2026-01-15T21:15:50.802401,0.05780310774187243,78.40350877192982,16.210526315789473,5.385964912280702,0.89,6.36,4518.0
5800,2026-01-15T21:15:50.812304,0.05498332938655545,78.70689655172414,16.0,5.293103448275862,0.92,6.06,4518.0
5900,2026-01-15T21:15:50.822275,0.05230110678358006,78.93220338983052,15.830508474576272,5.237288135593221,0.86,6.08,4518.0
6000,2026-01-15T21:15:50.832335,0.04974972962361759,79.16666666666666,15.666666666666668,5.166666666666667,0.87,6.17,4518.0
6100,2026-01-15T21:15:50.843142,0.04732281494280139,79.42622950819673,15.475409836065573,5.098360655737705,0.91,6.22,4518.0
6200,2026-01-15T21:15:50.852675,0.04501429115400657,79.6774193548387,15.306451612903228,5.016129032258065,0.9,5.99,4518.0
6300,2026-01-15T21:15:50.862714,0.04281838285712347,79.95238095238095,15.095238095238095,4.9523809523809526,0.95,6.15,4518.0
6400,2026-01-15T21:15:50.872585,0.04072959639032367,80.21875,14.906249999999998,4.875,0.94,6.13,4518.0
6500,2026-01-15T21:15:50.882422,0.03874270608617077,80.4,14.753846153846153,4.846153846153846,0.87,6.14,4518.0
6600,2026-01-15T21:15:50.892284,0.03685274119819199,80.62121212121211,14.575757575757574,4.803030303030303,0.92,6.14,4518.0
6700,2026-01-15T21:15:50.902099,0.03505497346520412,80.82089552238806,14.432835820895523,4.746268656716418,0.89,6.06,4518.0
6800,2026-01-15T21:15:50.912632,0.03334490528228201,81.02941176470588,14.26470588235294,4.705882352941177,0.92,6.05,4518.0
6900,2026-01-15T21:15:50.922038,0.03171825844877686,81.20289855072464,14.130434782608695,4.666666666666667,0.88,5.94,4518.0
7000,2026-01-15T21:15:50.931723,0.03017096346523357,81.41428571428571,13.957142857142857,4.628571428571428,0.94,6.01,4518.0
7100,2026-01-15T21:15:50.942168,0.02869914935243117,81.59154929577464,13.816901408450704,4.591549295774648,0.9,6.06,4518.0
7200,2026-01-15T21:15:50.951979,0.027299133967075482,81.76388888888889,13.666666666666666,4.569444444444445,0.91,6.1,4518.0
7300,2026-01-15T21:15:50.961902,0.025967414789916123,81.95890410958904,13.52054794520548,4.52054794520548,0.93,5.88,4518.0
7400,2026-01-15T21:15:50.971852,0.02470066016324227,82.08108108108108,13.432432432432432,4.486486486486487,0.84,6.07,4518.0
7500,2026-01-15T21:15:50.981837,0.02349570095583451,82.18666666666667,13.373333333333335,4.44,0.81,5.98,4518.0
7600,2026-01-15T21:15:50.991615,0.022349522634521363,82.32894736842105,13.276315789473683,4.394736842105263,0.87,5.89,4518.0
7700,2026-01-15T21:15:51.001506,0.021259257722504542,82.45454545454545,13.168831168831169,4.376623376623376,0.87,6.14,4518.0
7800,2026-01-15T21:15:51.011599,0.02022217862558603,82.6025641025641,13.025641025641024,4.371794871794872,0.92,6.1,4518.0
7900,2026-01-15T21:15:51.021443,0.01923569080834927,82.69620253164557,12.936708860759493,4.367088607594936,0.84,6.19,4518.0
8000,2026-01-15T21:15:51.031202,0.018297326303223154,82.8625,12.8,4.3374999999999995,0.94,5.98,4518.0
8100,2026-01-15T21:15:51.041723,0.017404737536190026,83.03703703703704,12.679012345679011,4.283950617283951,0.94,6.17,4518.0
8200,2026-01-15T21:15:51.051507,0.016555691453690718,83.20731707317073,12.536585365853659,4.25609756097561,0.96,5.97,4518.0
8300,2026-01-15T21:15:51.061204,0.015748063936033806,83.37349397590361,12.421686746987952,4.204819277108434,0.94,5.99,4518.0
8400,2026-01-15T21:15:51.071159,0.014979834483332444,83.48809523809524,12.321428571428573,4.190476190476191,0.89,6.06,4518.0
8500,2026-01-15T21:15:51.080872,0.014249081160674432,83.6470588235294,12.211764705882352,4.141176470588236,0.94,5.97,4518.0
8600,2026-01-15T21:15:51.090757,0.01355397578987931,83.7906976744186,12.104651162790697,4.104651162790698,0.93,5.91,4518.0
8700,2026-01-15T21:15:51.100444,0.012892779375813391,83.93103448275862,12.011494252873563,4.057471264367816,0.92,5.96,4518.0
8800,2026-01-15T21:15:51.110297,0.012263837755820513,84.06818181818181,11.90909090909091,4.022727272727273,0.93,5.92,4518.0
8900,2026-01-15T21:15:51.120299,0.011665577461384278,84.17977528089887,11.820224719101123,4.0,0.9,6.09,4518.0
9000,2026-01-15T21:15:51.130022,0.011096501781668586,84.3,11.733333333333333,3.966666666666667,0.91,5.88,4518.0
9100,2026-01-15T21:15:51.187451,0.010555187019088457,84.41758241758241,11.637362637362637,3.9450549450549453,0.92,6.08,4518.0
9200,2026-01-15T21:15:51.197866,0.010040278927543275,84.51086956521739,11.532608695652174,3.956521739130435,0.91,6.14,4518.0
9300,2026-01-15T21:15:51.207832,0.01,84.63440860215053,11.43010752688172,3.9354838709677415,0.94,6.12,4518.0
9400,2026-01-15T21:15:51.217643,0.01,84.75531914893617,11.329787234042552,3.9148936170212765,0.94,6.1,4518.0
9500,2026-01-15T21:15:51.227774,0.01,84.86315789473684,11.23157894736842,3.9052631578947365,0.93,6.16,4518.0
9600,2026-01-15T21:15:51.237546,0.01,84.98958333333333,11.135416666666668,3.875,0.95,5.99,4518.0
9700,2026-01-15T21:15:51.247405,0.01,85.08247422680412,11.061855670103093,3.8556701030927836,0.9,6.04,4518.0
9800,2026-01-15T21:15:51.257159,0.01,85.21428571428571,10.959183673469388,3.826530612244898,0.97,6.0,4518.0
9900,2026-01-15T21:15:51.266759,0.01,85.3030303030303,10.909090909090908,3.787878787878788,0.88,5.92,4518.0
10000,2026-01-15T21:15:51.276474,0.01,85.39,10.83,3.7800000000000002,0.91,6.02,4518.0
100,2026-01-15T21:18:08.814476,0.951217530242334,43.0,45.0,12.0,-0.02,7.56,4518.0
200,2026-01-15T21:18:09.534523,0.9048147898403269,40.0,47.5,12.5,-0.13,7.43,4518.0
300,2026-01-15T21:18:09.549180,0.8606756897186528,42.66666666666667,45.33333333333333,12.0,0.07,7.68,4518.0
400,2026-01-15T21:18:09.560575,0.8186898039137951,46.0,42.75,11.25,0.21,7.29,4518.0
500,2026-01-15T21:18:09.574234,0.7787520933134615,48.0,40.8,11.200000000000001,0.23,7.35,4519.0
600,2026-01-15T21:18:09.586793,0.7407626428726788,49.666666666666664,39.0,11.333333333333332,0.28,7.58,4519.0
700,2026-01-15T21:18:09.598144,0.7046264116491338,50.142857142857146,38.42857142857143,11.428571428571429,0.18,7.46,4519.0
800,2026-01-15T21:18:09.609543,0.6702529950324074,50.74999999999999,38.375,10.875,0.17,7.4,4519.0
900,2026-01-15T21:18:09.626031,0.637556398572254,51.77777777777778,38.111111111111114,10.11111111111111,0.24,6.91,4519.0
1000,2026-01-15T21:18:09.637837,0.606454822840097,52.6,37.4,10.0,0.29,7.41,4519.0
1100,2026-01-15T21:18:09.649569,0.5768704587855094,52.81818181818182,36.81818181818181,10.363636363636363,0.24,7.09,4519.0
1200,2026-01-15T21:18:09.662564,0.548729293075715,54.25,35.75,10.0,0.46,7.23,4519.0
1300,2026-01-15T21:18:09.673336,0.5219609229311034,55.769230769230774,34.46153846153846,9.769230769230768,0.55,6.83,4519.0
1400,2026-01-15T21:18:09.690045,0.49649837999353363,56.57142857142857,33.92857142857143,9.5,0.4,6.98,4519.0
1500,2026-01-15T21:18:09.700739,0.4722779627867691,57.86666666666667,33.0,9.133333333333333,0.56,6.86,4519.0
1600,2026-01-15T21:18:09.711699,0.44923907734991153,59.12500000000001,32.0,8.875,0.61,6.89,4519.0
1700,2026-01-15T21:18:09.723673,0.4273240856451275,59.88235294117648,31.529411764705884,8.588235294117647,0.48,6.73,4519.0
1800,2026-01-15T21:18:09.735563,0.406478161360422,60.5,31.055555555555554,8.444444444444445,0.48,6.75,4519.0
1900,2026-01-15T21:18:09.746465,0.3866491527467055,61.36842105263158,30.315789473684212,8.31578947368421,0.6,6.74,4519.0
2000,2026-01-15T21:18:09.756929,0.3677874521460121,61.7,30.15,8.15,0.41,6.68,4519.0
2100,2026-01-15T21:18:09.768450,0.34984587188445015,62.523809523809526,29.523809523809526,7.9523809523809526,0.62,6.6,4519.0
2200,2026-01-15T21:18:09.779093,0.3327795262194029,63.272727272727266,28.81818181818182,7.909090909090908,0.65,6.68,4519.0
2300,2026-01-15T21:18:09.791266,0.31654571904563433,64.0,28.086956521739133,7.91304347826087,0.68,6.77,4519.0
2400,2026-01-15T21:18:09.802126,0.3011038370793723,64.83333333333333,27.333333333333332,7.833333333333334,0.74,6.53,4519.0
2500,2026-01-15T21:18:09.814056,0.28641524825313086,65.72,26.6,7.68,0.78,6.74,4519.0
2600,2026-01-15T21:18:09.824729,0.27244320506708813,66.1923076923077,26.153846153846157,7.653846153846154,0.63,6.49,4519.0
2700,2026-01-15T21:18:09.835125,0.25915275265522114,66.7037037037037,25.592592592592595,7.703703703703704,0.69,6.52,4519.0
2800,2026-01-15T21:18:09.845729,0.24651064133620196,67.28571428571428,25.071428571428573,7.642857142857143,0.72,6.69,4519.0
2900,2026-01-15T21:18:09.857446,0.23448524343027585,67.86206896551724,24.655172413793103,7.482758620689656,0.71,6.38,4519.0
3000,2026-01-15T21:18:09.869356,0.22304647413401948,68.10000000000001,24.5,7.3999999999999995,0.55,6.53,4519.0
3100,2026-01-15T21:18:09.881145,0.21216571625502262,68.70967741935485,24.0,7.290322580645162,0.78,6.48,4519.0
3200,2026-01-15T21:18:09.892375,0.2018157486181985,69.28125,23.5625,7.15625,0.77,6.52,4519.0
3300,2026-01-15T21:18:09.902947,0.1919706779646106,69.78787878787878,23.21212121212121,7.000000000000001,0.74,6.35,4519.0
3400,2026-01-15T21:18:09.916148,0.1826058741724434,70.32352941176471,22.794117647058822,6.88235294117647,0.79,6.3,4519.0
3500,2026-01-15T21:18:09.926904,0.17369790863805412,71.02857142857142,22.228571428571428,6.742857142857144,0.92,6.14,4519.0
3600,2026-01-15T21:18:09.937006,0.1652244956629483,71.55555555555554,21.833333333333332,6.611111111111111,0.82,6.25,4519.0
3700,2026-01-15T21:18:09.947217,0.1571644367000449,71.97297297297297,21.486486486486488,6.54054054054054,0.78,6.3,4519.0
3800,2026-01-15T21:18:09.957369,0.1494975673197442,72.3157894736842,21.236842105263158,6.447368421052632,0.73,6.31,4519.0
3900,2026-01-15T21:18:09.967250,0.1422047067631241,72.71794871794872,21.0,6.282051282051282,0.76,6.14,4519.0
4000,2026-01-15T21:18:09.977182,0.13526760995605422,73.125,20.7,6.175,0.8,6.2,4519.0
4100,2026-01-15T21:18:09.988072,0.12866892186418147,73.60975609756098,20.341463414634145,6.048780487804878,0.87,6.44,4519.0
4200,2026-01-15T21:18:09.999319,0.12239213407459068,74.02380952380952,20.0,5.976190476190476,0.85,6.23,4519.0
4300,2026-01-15T21:18:10.010803,0.1164215434955208,74.30232558139535,19.767441860465116,5.930232558139535,0.76,6.45,4519.0
4400,2026-01-15T21:18:10.021364,0.11074221307080971,74.70454545454545,19.5,5.795454545454545,0.84,6.2,4519.0
4500,2026-01-15T21:18:10.031972,0.10533993441078586,75.04444444444445,19.244444444444444,5.711111111111111,0.82,6.27,4519.0
4600,2026-01-15T21:18:10.042491,0.1002011922461172,75.39130434782608,18.978260869565215,5.630434782608695,0.84,6.2,4519.0
4700,2026-01-15T21:18:10.052686,0.09531313061568897,75.70212765957447,18.78723404255319,5.51063829787234,0.8,6.08,4519.0
4800,2026-01-15T21:18:10.062942,0.09066352070392071,76.0625,18.479166666666664,5.458333333333333,0.89,6.11,4519.0
4900,2026-01-15T21:18:10.073411,0.08624073024705824,76.38775510204083,18.183673469387752,5.428571428571429,0.88,6.35,4519.0
5000,2026-01-15T21:18:10.083448,0.0820336944319021,76.66,17.98,5.36,0.82,6.06,4519.0
